Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
CGCNN,cgcnn_hm,matbench_dielectric,0,32,23.07631294872972,3.3873634724529635,21.272044253882477,16.87806012412513,15.726808830676871,0.34790831726624105,0.24669900782984272,0.3764285445213318
CGCNN,cgcnn_hm,matbench_dielectric,1,32,20.83539274036815,3.4113385024005742,23.23288904067634,18.93244130599255,17.24593426325893,0.36832710443485533,0.2936411829257304,0.4488938748836517
CGCNN,cgcnn_hm,matbench_dielectric,2,32,18.843153496932587,3.3644760734871664,23.92990498551312,19.588363447282056,16.83918883462108,0.28122955688730816,0.22378225156107198,0.5643787980079651
CGCNN,cgcnn_hm,matbench_dielectric,3,32,17.262094261752015,3.3710063804110666,23.367706915106346,17.6084247956808,15.23340493653386,0.2586212214002793,0.26108985532730644,0.4551479816436767
CGCNN,cgcnn_hm,matbench_dielectric,4,32,20.73082270859446,3.345124512480159,22.113559340156396,17.898073387600242,16.214625225412554,0.35109680584566666,0.30135251054512185,0.4462446868419647
CGCNN,cgcnn_hm,matbench_log_gvrh,0,32,24.869717576174097,3.4095457397906697,23.71254348759366,18.904773544765273,18.104370543986647,0.351942221354675,0.2918545632107278,0.0901184454560279
CGCNN,cgcnn_hm,matbench_log_gvrh,1,32,24.7587581834313,3.4260338921509375,24.16868607532118,19.69172536980167,16.738691451606343,0.4635611515614734,0.19270791220721298,0.1001877337694168
CGCNN,cgcnn_hm,matbench_log_gvrh,2,32,24.26948348369389,3.3995060189210813,23.728447028961998,18.402968331922004,17.981469204820353,0.36543854931038455,0.3495967807445212,0.0954529345035553
CGCNN,cgcnn_hm,matbench_log_gvrh,3,32,24.88709694801472,3.4073103068821537,24.428867550140804,19.4134954337881,17.30120144490645,0.47656786190642686,0.2919532329681101,0.089715652167797
CGCNN,cgcnn_hm,matbench_log_gvrh,4,32,24.671180194005107,3.4106975633949963,23.329575529774573,18.026619128462187,18.566761894727353,0.33545155402794985,0.3272627016185842,0.1015736013650894
CGCNN,cgcnn_hm,matbench_log_kvrh,0,32,24.75189826575254,3.41939730309549,23.4167228736202,18.536549926590407,18.79604707842824,0.3257967190687334,0.2897290544219301,0.0680769085884094
CGCNN,cgcnn_hm,matbench_log_kvrh,1,32,24.50428859429369,3.4044680324968657,23.94048538390545,19.1046455035126,16.01698435033155,0.3031667980431165,0.23147845654411717,0.0768155977129936
CGCNN,cgcnn_hm,matbench_log_kvrh,2,32,24.113067669810725,3.4064801077328286,23.468620843727447,18.661048965700804,17.247444092159913,0.34356015741412904,0.3014309537158184,0.0709826275706291
CGCNN,cgcnn_hm,matbench_log_kvrh,3,32,24.313878709356903,3.402965609768077,24.375493046423546,19.548806820597864,18.632142395571712,0.39013933547695606,0.29531523911392116,0.0738107189536094
CGCNN,cgcnn_hm,matbench_log_kvrh,4,32,24.62143973143735,3.4032009455558723,23.242809066175074,18.4471254075256,17.59913843821756,0.5439845164512705,0.21997285460422153,0.0740114077925682
CGCNN,cgcnn_hm,matbench_perovskites,0,32,23.76125030381608,3.4164493697370375,16.39765603896543,14.701610496350469,11.012714159323847,0.24817300783372181,0.2339887828837497,0.0495476648211479
CGCNN,cgcnn_hm,matbench_perovskites,1,32,23.344600915625637,3.394593150776387,16.72514851986695,14.98309128734951,12.602089920591487,0.21224476555735491,0.22968314685889452,0.0476473048329353
CGCNN,cgcnn_hm,matbench_perovskites,2,32,23.47917370025631,3.4074319188067745,16.869646860147444,15.114581900732794,12.057623439759132,0.274594359357305,0.28296761815764987,0.0466151684522628
CGCNN,cgcnn_hm,matbench_perovskites,3,32,23.90206284576423,3.4061487342631285,15.25811688320942,13.373561795356892,11.260831787417105,0.2264073834417464,0.21298732468538795,0.0464304350316524
CGCNN,cgcnn_hm,matbench_perovskites,4,32,23.80692203019633,3.390497872469129,16.134508516552003,14.465700609907131,11.337811655895683,0.29985403017356344,0.2686729330806526,0.0474678054451942
CGCNN,cgcnn_hm,matbench_mp_gap,0,32,24.01226541407598,3.4300495904768207,31.30362416615692,29.001647282767976,23.58712778711866,0.22005595493494925,0.21586187867695794,0.2631641626358032
CGCNN,cgcnn_hm,matbench_mp_gap,1,32,23.296816218726686,3.4261913874734855,32.448107804611794,29.967925424584884,26.890834368060695,0.2873051507426151,0.25669313517154635,0.2607309818267822
CGCNN,cgcnn_hm,matbench_mp_gap,2,32,23.345059808619613,3.435306588542204,33.41083735817027,31.231991681925084,25.167422117762534,0.17446670556960384,0.17698847776661344,0.2616067826747894
CGCNN,cgcnn_hm,matbench_mp_gap,3,32,25.270230846951243,3.4371366607985276,27.39680648579045,24.941231671738514,22.815108045143838,0.2507250520812058,0.13480385052541424,0.2707482874393463
CGCNN,cgcnn_hm,matbench_mp_gap,4,32,24.237710556377024,3.421651982385777,30.016179598570762,27.794462804610514,22.571286405711383,0.2646080227298217,0.16210076711408353,0.2766726016998291
CGCNN,cgcnn_hm,matbench_mp_e_form,0,32,21.91652488435428,3.3572798830286823,27.48084374010009,20.672549022207768,18.875269137943498,0.37873469952573247,0.34408052925830857,0.1076112389564514
CGCNN,cgcnn_hm,matbench_mp_e_form,1,32,22.93943140556244,3.390838991246843,26.987047213817878,20.175635312995137,19.94442806759544,0.2617085074083832,0.35364536211783776,0.1038245782256126
CGCNN,cgcnn_hm,matbench_mp_e_form,2,32,22.991798549503347,3.396657011224555,25.396926672728497,18.764146796247825,18.99965751985954,0.33573050239082736,0.36670517846714595,0.0901093333959579
CGCNN,cgcnn_hm,matbench_mp_e_form,3,32,22.72581727591139,3.3626996075703612,27.67385517270363,21.163795146840837,20.207252637368065,0.42775492419873645,0.336935957095503,0.1211792975664138
CGCNN,cgcnn_hm,matbench_mp_e_form,4,32,22.546605276667215,3.4026849798506067,28.396725640217802,21.911128314891002,18.95128014549633,0.35631742619111606,0.2844114618932864,0.0904845893383026
CGCNN,cgcnn_hm,matbench_jdft2d,0,64,34.48255996469578,4.117210918768169,22.205167417304082,18.45854754337617,18.17417973258209,0.2575147149952283,0.21611809993258885,33.92523956298828
CGCNN,cgcnn_hm,matbench_jdft2d,1,64,35.85877195557357,4.117469594510158,20.277496759610102,16.938320911487153,17.744425133077158,0.21580769046555479,0.20317033506096455,52.0474739074707
CGCNN,cgcnn_hm,matbench_jdft2d,2,64,34.005198722295084,4.119792313977227,21.316172764337214,17.990267103053373,17.142102772211746,0.482592395641818,0.26958510817931264,72.41779327392578
CGCNN,cgcnn_hm,matbench_jdft2d,3,64,34.36923790071116,4.123974675839188,21.13356254329861,18.13390585494552,18.017507270292224,0.37536868577105775,0.28220785152273103,38.30324172973633
CGCNN,cgcnn_hm,matbench_jdft2d,4,64,35.33290082452668,4.104191747802247,20.99419054249618,17.177347232369815,16.110993041808964,0.3716252367402328,0.22371998554710357,58.40584182739258
CGCNN,cgcnn_hm,matbench_phonons,0,64,33.09358375066019,4.127895202980646,17.643360494832336,15.918570391083108,14.358818687146615,0.2515888552197581,0.19466914265973767,97.8459701538086
CGCNN,cgcnn_hm,matbench_phonons,1,64,33.16004808417402,4.1228363233932654,18.18380973622109,16.589024574381316,15.486251255715347,0.2596460134601106,0.17363064573888665,64.89634704589844
