Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_hm,matbench_dielectric,3,16,10.661093643477091,2.7266919898704787,0.09284354673647031,42.04441893216546,33.66994618001064,11.10400468977338,0.36301821807841733,0.24745630701490642,3.1336414066989806,0.4534205496311188
CGCNN,cgcnn_hm,matbench_dielectric,4,16,12.371186495790182,2.6212293786434984,0.07901553204121102,40.76305672288197,33.61032719780144,14.64649990368294,0.2994050298188365,0.20126302281985559,1.934276778786114,0.5424823760986328
CGCNN,cgcnn_hm,matbench_log_gvrh,0,16,14.023365169360032,2.6931414863744227,0.3344354800668337,42.590339140462085,35.095457630902075,26.740302103493693,0.37711491310060824,0.21282727814214386,1.7309248646903665,0.0921673476696014
CGCNN,cgcnn_hm,matbench_log_gvrh,1,16,13.013215313274829,2.7508328341087056,0.33072957934887703,42.51049966172859,33.73514631289999,25.78650132688345,0.4446641545100673,0.25163799295187506,2.152995240497898,0.1005244925618171
CGCNN,cgcnn_hm,matbench_log_gvrh,2,16,13.876699283681308,2.7345570169965985,0.345174399185721,42.725629925683045,36.273648422901346,24.958323511001907,0.33821578522682205,0.20367158203242317,1.70233666198376,0.0958474725484848
CGCNN,cgcnn_hm,matbench_log_gvrh,3,16,13.422179895324584,2.728963587533362,0.3512425592991957,42.6049170780078,35.17591023683937,25.728264789493345,0.3111169619237472,0.24345292429668378,1.7941684423381303,0.0940549746155738
CGCNN,cgcnn_hm,matbench_log_gvrh,4,16,13.634717432479727,2.709135571055166,0.3101312837735158,42.52487515181381,34.05978879821553,25.192443643685614,0.3497394759530682,0.2431178621291361,1.9237898766768926,0.1075275316834449
CGCNN,cgcnn_hm,matbench_log_kvrh,0,16,14.08679973826331,2.712701442398962,0.3250820236329497,42.94547965011302,35.986101216698245,24.076440328793485,0.4278013191825733,0.22309141990565046,2.041407381875534,0.0704919695854187
CGCNN,cgcnn_hm,matbench_log_kvrh,1,16,13.294265839558102,2.7180151449087813,0.29680920084042345,42.68527432943206,36.06234354719992,24.854348473046414,0.3843624545975913,0.23052271881718664,1.951260063302712,0.0748661309480667
CGCNN,cgcnn_hm,matbench_log_kvrh,2,16,13.252151535512596,2.724171612409748,0.3296700997007699,42.64614077674573,34.30009311957365,24.08325680929204,0.43177752898634647,0.16418267317932267,1.8435908985950225,0.0701177641749382
CGCNN,cgcnn_hm,matbench_log_kvrh,3,16,13.200165283425584,2.713191978266594,0.27155171723231314,43.01939327798176,36.04382990397694,25.71786968877298,0.34299649205169336,0.2312975028987808,1.9849492903102233,0.0736240297555923
CGCNN,cgcnn_hm,matbench_log_kvrh,4,16,13.593964509299877,2.68423918803681,0.28405174601058175,42.92297013322769,35.583289780780255,22.719410403471024,0.4013766599544623,0.24458372981557083,1.9047752161197233,0.0706951394677162
CGCNN,cgcnn_hm,matbench_perovskites,0,16,13.557405734794497,2.665417002210363,0.284992600163678,28.880617701950616,24.81165606938607,14.415952059012227,0.3006374705477043,0.15334676099307162,2.612816598587253,0.0519548393785953
